ID,Klant ID,Client,SBI,Size,Period (Q),Quarterly wage,Total premium,Overhead,Variable cost,Safety markup,Premium,Payout,y
2898,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2018Q1,239561.79,9769.02,78.75,1185.83,598.9,7905.54,9803.0,3.3
2899,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2018Q2,239561.79,8116.05,78.75,970.23,598.9,6468.17,5498.0,2.7
2900,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2018Q3,239561.79,7840.55,78.75,934.29,598.9,6228.61,6415.0,2.6
2901,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2018Q4,239561.79,8942.54,78.75,1078.03,598.9,7186.85,7906.0,3.0
2902,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2019Q1,220396.85,8486.89,78.75,1024.85,550.99,6832.3,7789.0,3.1
2903,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2019Q2,220396.85,8233.43,78.75,991.79,550.99,6611.91,8133.0,3.0
2904,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2019Q3,220396.85,7726.52,78.75,925.67,550.99,6171.11,6665.0,2.8
2905,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2019Q4,220396.85,8486.89,78.75,1024.85,550.99,6832.3,5398.0,3.1
2906,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2020Q1,238028.59,10528.21,78.75,1285.35,595.07,8569.03,9683.0,3.6
2907,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2020Q2,238028.59,8612.08,78.75,1035.42,595.07,6902.83,6834.0,2.9
2908,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2020Q3,238028.59,8612.08,78.75,1035.42,595.07,6902.83,7179.0,2.9
2909,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2020Q4,238028.59,9707.01,78.75,1178.24,595.07,7854.94,8876.0,3.3
2910,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2021Q1,259451.17,10275.18,78.75,1245.37,648.63,8302.44,7638.0,3.2
2911,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2021Q2,259451.17,10275.18,78.75,1245.37,648.63,8302.44,7887.0,3.2
2912,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2021Q3,259451.17,9976.81,78.75,1206.45,648.63,8042.99,9571.0,3.1
2913,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2021Q4,259451.17,11468.66,78.75,1401.04,648.63,9340.24,7659.0,3.6
2914,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2022Q1,269829.21,14406.68,78.75,1780.87,674.57,11872.49,10804.0,4.4
2915,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2022Q2,269829.21,12544.86,78.75,1538.03,674.57,10253.51,9741.0,3.8
2916,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2022Q3,269829.21,11303.65,78.75,1376.13,674.57,9174.19,7431.0,3.4
2917,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2022Q4,269829.21,12544.86,78.75,1538.03,674.57,10253.51,11484.0,3.8
2918,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2023Q1,286018.97,13950.67,78.75,1716.11,715.05,11440.76,12127.0,4.0
2919,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2023Q2,286018.97,12306.06,78.75,1501.6,715.05,10010.66,10211.0,3.5
2920,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2023Q3,286018.97,11319.3,78.75,1372.89,715.05,9152.61,10526.0,3.2
2921,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2023Q4,286018.97,12963.9,78.75,1587.41,715.05,10582.7,11323.0,3.7
2922,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2024Q1,271718.02,12007.17,78.75,1467.28,679.3,9781.85,12032.0,3.6
2923,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2024Q2,271718.02,11069.74,78.75,1345.0,679.3,8966.69,9325.0,3.3
2924,68,Groen & Gedreven Landschapsbeheer,M Specialistische zakelijke diensten,10 tot 100 werkzame personen	,2024Q3,271718.02,11069.74,78.75,1345.0,679.3,8966.69,8877.0,3.3
2925,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2014Q1,149439.41,8873.26,78.75,1098.38,373.6,7322.53,6956.0,4.9
2926,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2014Q2,149439.41,8357.69,78.75,1031.13,373.6,6874.21,7768.0,4.6
2927,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2014Q3,149439.41,8013.98,78.75,986.3,373.6,6575.33,7496.0,4.4
2928,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2014Q4,149439.41,9216.97,78.75,1143.21,373.6,7621.41,6478.0,5.1
2929,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2015Q1,147945.02,9806.13,78.75,1220.55,369.86,8136.98,6916.0,5.5
2930,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2015Q2,147945.02,8104.77,78.75,998.63,369.86,6657.53,6125.0,4.5
2931,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2015Q3,147945.02,7764.49,78.75,954.25,369.86,6361.64,7443.0,4.3
2932,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2015Q4,147945.02,8785.31,78.75,1087.4,369.86,7249.31,6234.0,4.9
2933,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2016Q1,142027.22,9417.04,78.75,1171.72,355.07,7811.5,9374.0,5.5
2934,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2016Q2,142027.22,7947.06,78.75,979.99,355.07,6533.25,4900.0,4.6
2935,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2016Q3,142027.22,7457.06,78.75,916.08,355.07,6107.17,5863.0,4.3
2936,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2016Q4,142027.22,8600.38,78.75,1065.2,355.07,7101.36,6178.0,5.0
2937,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2017Q1,142027.22,9253.71,78.75,1150.42,355.07,7669.47,9357.0,5.4
2938,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2017Q2,142027.22,8273.72,78.75,1022.6,355.07,6817.31,6476.0,4.8
2939,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2017Q3,142027.22,7947.06,78.75,979.99,355.07,6533.25,5880.0,4.6
2940,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2017Q4,142027.22,9090.38,78.75,1129.12,355.07,7527.44,7302.0,5.3
2941,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2018Q1,130665.04,9571.57,78.75,1195.59,326.66,7970.57,7652.0,6.1
2942,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2018Q2,130665.04,8068.92,78.75,999.59,326.66,6663.92,7997.0,5.1
2943,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2018Q3,130665.04,7918.65,78.75,979.99,326.66,6533.25,7056.0,5.0
2944,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2018Q4,130665.04,8519.71,78.75,1058.39,326.66,7055.91,6844.0,5.4
2945,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2019Q1,128051.74,8939.93,78.75,1114.05,320.13,7427.0,8615.0,5.8
2946,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2019Q2,128051.74,8203.63,78.75,1018.01,320.13,6786.74,5362.0,5.3
2947,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2019Q3,128051.74,7761.85,78.75,960.39,320.13,6402.59,4930.0,5.0
2948,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2019Q4,128051.74,8645.41,78.75,1075.63,320.13,7170.9,7099.0,5.6
2949,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2020Q1,120368.64,9654.07,78.75,1209.7,300.92,8064.7,8710.0,6.7
2950,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2020Q2,120368.64,8408.26,78.75,1047.21,300.92,6981.38,7470.0,5.8
2951,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2020Q3,120368.64,7854.56,78.75,974.99,300.92,6499.91,7085.0,5.4
2952,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2020Q4,120368.64,8823.53,78.75,1101.37,300.92,7342.49,8884.0,6.1
2953,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2021Q1,109535.46,7658.6,78.75,952.96,273.84,6353.06,4955.0,5.8
2954,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2021Q2,109535.46,7658.6,78.75,952.96,273.84,6353.06,5654.0,5.8
2955,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2021Q3,109535.46,7154.74,78.75,887.24,273.84,5914.91,6861.0,5.4
2956,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2021Q4,109535.46,8540.36,78.75,1067.97,273.84,7119.8,6906.0,6.5
2957,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2022Q1,116107.59,10249.77,78.75,1288.79,290.27,8591.96,7217.0,7.4
2958,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2022Q2,116107.59,8781.01,78.75,1097.22,290.27,7314.78,6876.0,6.3
2959,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2022Q3,116107.59,8246.92,78.75,1027.55,290.27,6850.35,6371.0,5.9
2960,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2022Q4,116107.59,9181.58,78.75,1149.47,290.27,7663.1,9119.0,6.6
2961,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2023Q1,106818.98,8699.04,78.75,1089.55,267.05,7263.69,5593.0,6.8
2962,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2023Q2,106818.98,7347.78,78.75,913.3,267.05,6088.68,4627.0,5.7
2963,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2023Q3,106818.98,7102.1,78.75,881.26,267.05,5875.04,4583.0,5.5
2964,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2023Q4,106818.98,8207.67,78.75,1025.46,267.05,6836.41,5743.0,6.4
2965,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2024Q1,113228.12,8825.62,78.75,1103.97,283.07,7359.83,7581.0,6.5
2966,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2024Q2,113228.12,8044.35,78.75,1002.07,283.07,6680.46,7348.0,5.9
2967,69,De Stevige Brug Bouwmanagement,C Industrie,10 tot 100 werkzame personen	,2024Q3,113228.12,7783.92,78.75,968.1,283.07,6454.0,5163.0,5.7
2968,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2014Q1,60352.79,2381.21,78.75,280.64,150.88,1870.94,2339.0,3.1
2969,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2014Q2,60352.79,2381.21,78.75,280.64,150.88,1870.94,1721.0,3.1
2970,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2014Q3,60352.79,2311.8,78.75,271.59,150.88,1810.58,1992.0,3.0
2971,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2014Q4,60352.79,2589.43,78.75,307.8,150.88,2051.99,1539.0,3.4
2972,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2015Q1,66388.07,2993.19,78.75,358.5,165.97,2389.97,1912.0,3.6
2973,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2015Q2,66388.07,2458.76,78.75,288.79,165.97,1925.25,2233.0,2.9
2974,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2015Q3,66388.07,2382.42,78.75,278.83,165.97,1858.87,1970.0,2.8
2975,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2015Q4,66388.07,2687.8,78.75,318.66,165.97,2124.42,2634.0,3.2
2976,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2016Q1,73026.88,3368.61,78.75,405.3,182.57,2701.99,2026.0,3.7
2977,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2016Q2,73026.88,2612.78,78.75,306.71,182.57,2044.75,2045.0,2.8
2978,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2016Q3,73026.88,2612.78,78.75,306.71,182.57,2044.75,1738.0,2.8
2979,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2016Q4,73026.88,3200.65,78.75,383.39,182.57,2555.94,2863.0,3.5
2980,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2017Q1,68645.27,3013.34,78.75,360.39,171.61,2402.58,2955.0,3.5
2981,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2017Q2,68645.27,2697.57,78.75,319.2,171.61,2128.0,2383.0,3.1
2982,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2017Q3,68645.27,2381.8,78.75,278.01,171.61,1853.42,2002.0,2.7
2983,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2017Q4,68645.27,2934.39,78.75,350.09,171.61,2333.94,1774.0,3.4
2984,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2018Q1,75509.79,3740.97,78.75,453.06,188.77,3020.39,2869.0,4.0
2985,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2018Q2,75509.79,3046.28,78.75,362.45,188.77,2416.31,2151.0,3.2
2986,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2018Q3,75509.79,2959.45,78.75,351.12,188.77,2340.8,2107.0,3.1
2987,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2018Q4,75509.79,3306.79,78.75,396.43,188.77,2642.84,2458.0,3.5
2988,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2019Q1,70979.21,3357.99,78.75,404.58,177.45,2697.21,2562.0,3.8
2989,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2019Q2,70979.21,2623.35,78.75,308.76,177.45,2058.4,1729.0,2.9
2990,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2019Q3,70979.21,2460.1,78.75,287.47,177.45,1916.44,2051.0,2.7
2991,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2019Q4,70979.21,3113.11,78.75,372.64,177.45,2484.27,2708.0,3.5
2992,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2020Q1,77367.33,3386.2,78.75,406.18,193.42,2707.86,2600.0,3.5
2993,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2020Q2,77367.33,2941.34,78.75,348.15,193.42,2321.02,2669.0,3.0
2994,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2020Q3,77367.33,2852.37,78.75,336.55,193.42,2243.65,1772.0,2.9
2995,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2020Q4,77367.33,3208.26,78.75,382.97,193.42,2553.12,2425.0,3.3
2996,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2021Q1,70404.27,3169.5,78.75,380.18,176.01,2534.55,2230.0,3.6
2997,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2021Q2,70404.27,3250.46,78.75,390.74,176.01,2604.96,3022.0,3.7
2998,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2021Q3,70404.27,3412.39,78.75,411.87,176.01,2745.77,2746.0,3.9
2999,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2021Q4,70404.27,3493.36,78.75,422.43,176.01,2816.17,3126.0,4.0
3000,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2022Q1,75332.57,4338.81,78.75,531.09,188.33,3540.63,4355.0,4.7
3001,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2022Q2,75332.57,3819.01,78.75,463.3,188.33,3088.64,2718.0,4.1
3002,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2022Q3,75332.57,3645.75,78.75,440.7,188.33,2937.97,2850.0,3.9
3003,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2022Q4,75332.57,4252.17,78.75,519.79,188.33,3465.3,3396.0,4.6
3004,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2023Q1,68552.64,3876.57,78.75,473.01,171.38,3153.42,2365.0,4.6
3005,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2023Q2,68552.64,3482.39,78.75,421.6,171.38,2810.66,2389.0,4.1
3006,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2023Q3,68552.64,3245.88,78.75,390.75,171.38,2605.0,2397.0,3.8
3007,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2023Q4,68552.64,3482.39,78.75,421.6,171.38,2810.66,3345.0,4.1
3008,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2024Q1,64439.48,3352.28,78.75,405.97,161.1,2706.46,2977.0,4.2
3009,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2024Q2,64439.48,3055.85,78.75,367.31,161.1,2448.7,2277.0,3.8
3010,70,Snel en Slim Softwareontwikkeling,L Verhuur en handel van onroerend goed,1 tot 10 werkzame personen	,2024Q3,64439.48,2759.43,78.75,328.64,161.1,2190.94,1775.0,3.4
3011,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2014Q1,25828.08,1658.14,78.75,197.58,64.57,1317.23,1146.0,5.1
3012,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2014Q2,25828.08,1539.33,78.75,182.09,64.57,1213.92,1141.0,4.7
3013,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2014Q3,25828.08,1450.22,78.75,170.47,64.57,1136.44,909.0,4.4
3014,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2014Q4,25828.08,1658.14,78.75,197.58,64.57,1317.23,1330.0,5.1
3015,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2015Q1,23503.55,1651.14,78.75,197.43,58.76,1316.2,1290.0,5.6
3016,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2015Q2,23503.55,1434.9,78.75,169.23,58.76,1128.17,1331.0,4.8
3017,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2015Q3,23503.55,1353.82,78.75,158.65,58.76,1057.66,836.0,4.5
3018,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2015Q4,23503.55,1488.96,78.75,176.28,58.76,1175.18,1387.0,5.0
3019,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2016Q1,25853.91,1867.84,78.75,224.93,64.63,1499.53,1245.0,5.8
3020,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2016Q2,25853.91,1600.25,78.75,190.03,64.63,1266.84,963.0,4.9
3021,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2016Q3,25853.91,1511.06,78.75,178.39,64.63,1189.28,1082.0,4.6
3022,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2016Q4,25853.91,1719.18,78.75,205.54,64.63,1370.26,1151.0,5.3
3023,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2017Q1,27663.68,1961.26,78.75,236.52,69.16,1576.83,1514.0,5.7
3024,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2017Q2,27663.68,1770.38,78.75,211.63,69.16,1410.85,1439.0,5.1
3025,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2017Q3,27663.68,1706.76,78.75,203.33,69.16,1355.52,1234.0,4.9
3026,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2017Q4,27663.68,1929.45,78.75,232.37,69.16,1549.17,1441.0,5.6
3027,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2018Q1,27663.68,2215.77,78.75,269.72,69.16,1798.14,1726.0,6.5
3028,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2018Q2,27663.68,1865.82,78.75,224.08,69.16,1493.84,1733.0,5.4
3029,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2018Q3,27663.68,1770.38,78.75,211.63,69.16,1410.85,1552.0,5.1
3030,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2018Q4,27663.68,1993.08,78.75,240.67,69.16,1604.49,1364.0,5.8
3031,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2019Q1,28493.59,2148.81,78.75,260.72,71.23,1738.11,1721.0,6.1
3032,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2019Q2,28493.59,2017.74,78.75,243.62,71.23,1624.13,1624.0,5.7
3033,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2019Q3,28493.59,1886.67,78.75,226.52,71.23,1510.16,1691.0,5.3
3034,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2019Q4,28493.59,2083.27,78.75,252.17,71.23,1681.12,2017.0,5.9
3035,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2020Q1,27353.85,2223.29,78.75,270.8,68.38,1805.35,1643.0,6.6
3036,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2020Q2,27353.85,2066.01,78.75,250.29,68.38,1668.58,1785.0,6.1
3037,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2020Q3,27353.85,2003.09,78.75,242.08,68.38,1613.88,1759.0,5.9
3038,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2020Q4,27353.85,2317.66,78.75,283.11,68.38,1887.42,1548.0,6.9
3039,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2021Q1,24892.0,2087.53,78.75,253.9,62.23,1692.66,1659.0,6.8
3040,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2021Q2,24892.0,2001.66,78.75,242.7,62.23,1617.98,1893.0,6.5
3041,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2021Q3,24892.0,1944.41,78.75,235.23,62.23,1568.2,1286.0,6.3
3042,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2021Q4,24892.0,2287.92,78.75,280.04,62.23,1866.9,1494.0,7.5
3043,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2022Q1,24394.16,2636.48,78.75,325.66,60.99,2171.08,2193.0,8.9
3044,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2022Q2,24394.16,2243.73,78.75,274.43,60.99,1829.56,1445.0,7.5
3045,71,Hoog & Laag Evenementenorganisatie,Q Gezondheids- en welzijnszorg,100 of meer werkzame personen	,2022Q3,24394.16,2131.52,78.75,259.8,60.99,1731.99,1992.0,7.1
